evaluation_method,model,algorithm,feature_set,threshold,role,n_features,run_name,row_in_run,event_time,target_horizon,target_label,signal,predicted_proba_up,future_mid_return_bps,signed_return_bps,is_correct_signal,is_positive_signed_return,cooldown_trade_id
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,62,1782917665998,50,up,up,0.9375212590115046,2.178508676748958,2.178508676748958,True,True,2
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,113,1782917671200,50,down,up,0.9219567853278159,-1.5581321513857826,-1.5581321513857826,False,False,3
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,182,1782917678238,50,up,up,0.8834505021866906,1.6593907689266274,1.6593907689266274,True,True,4
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,244,1782917684564,50,down,up,0.9168403159162873,-3.7208896948959236,-3.7208896948959236,False,False,5
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,295,1782917689766,50,down,up,0.9052663201433537,-0.7209811379593756,-0.7209811379593756,False,False,6
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,346,1782917694968,50,up,up,0.9441525675025068,1.2576159123622865,1.2576159123622865,True,True,7
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,397,1782917700170,50,down,up,0.8857860255285964,-2.9508342394013454,-2.9508342394013454,False,False,8
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,474,1782917708024,50,down,up,0.9180120429946624,-0.955949992076377,-0.955949992076377,False,False,9
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,535,1782917714246,50,up,up,0.8793394526887524,1.2414659699921948,1.2414659699921948,True,True,10
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,586,1782917719448,50,down,up,0.9320188728153408,-0.4864837208273798,-0.4864837208273798,False,False,11
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,637,1782917724650,50,down,up,0.9019424544729324,-8.354506190807465,-8.354506190807465,False,False,12
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,698,1782917730874,50,down,up,0.9265832192671347,-1.0241987953074627,-1.0241987953074627,False,False,13
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,749,1782917736076,50,up,up,0.9200288929541921,0.11753495615440812,0.11753495615440812,True,True,14
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,800,1782917741278,50,down,up,0.9189986110306309,-3.408473667021461,-3.408473667021461,False,False,15
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,851,1782917746480,50,down,up,0.9211891976509932,-1.64603109151229,-1.64603109151229,False,False,16
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,902,1782917751682,50,down,up,0.9273588473062233,-3.24220715351764,-3.24220715351764,False,False,17
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,954,1782917756988,50,up,up,0.8571692023325522,2.470254024455887,2.470254024455887,True,True,18
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1005,1782917762190,50,down,up,0.9604410666783942,-4.989537930149002,-4.989537930149002,False,False,19
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1056,1782917767394,50,up,up,0.9569701311348324,2.8237738224401454,2.8237738224401454,True,True,20
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1107,1782917772596,50,up,up,0.9085814066495377,3.058224734149295,3.058224734149295,True,True,21
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1158,1782917777798,50,up,up,0.9611585215042985,2.2005766854782394,2.2005766854782394,True,True,22
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1209,1782917783002,50,up,up,0.944582160840583,5.491834045845412,5.491834045845412,True,True,23
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1260,1782917788206,50,up,up,0.9493196993556852,0.688200632306124,0.688200632306124,True,True,24
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1339,1782917796264,50,up,up,0.9055745117671437,0.6042331567912562,0.6042331567912562,True,True,25
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1390,1782917801466,50,down,up,0.9406900072347727,-0.5538469284582792,-0.5538469284582792,False,False,26
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1441,1782917806668,50,up,up,0.9186894489666065,0.033568339685707826,0.033568339685707826,True,True,27
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1492,1782917811870,50,up,up,0.890103731288646,0.5035234050265736,0.5035234050265736,True,True,28
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1543,1782917817072,50,up,up,0.9382949890704791,0.1006886262966411,0.1006886262966411,True,True,29
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1594,1782917822276,50,down,up,0.8641049755484308,-7.18238302406915,-7.18238302406915,False,False,30
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1647,1782917827682,50,down,up,0.8583612823522409,-0.0167941200424071,-0.0167941200424071,False,False,31
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1698,1782917832886,50,up,up,0.8673510315498425,0.33588296493913816,0.33588296493913816,True,True,32
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1749,1782917838088,50,up,up,0.9310808644616311,0.03358716835766273,0.03358716835766273,True,True,33
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1800,1782917843290,50,down,up,0.9323771186496195,-0.5877734721038141,-0.5877734721038141,False,False,34
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1851,1782917848494,50,up,up,0.9505443467331346,0.571013506989182,0.571013506989182,True,True,35
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1902,1782917853696,50,down,up,0.9317250601017377,-1.074787582509007,-1.074787582509007,False,False,36
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,1953,1782917858900,50,down,up,0.9566502856324038,-3.0231650018264222,-3.0231650018264222,False,False,37
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2020,1782917865734,50,up,up,0.9521777205080877,0.5880154060045051,0.5880154060045051,True,True,38
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2071,1782917870936,50,up,up,0.9389035394216372,1.1423032697588376,1.1423032697588376,True,True,39
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2122,1782917876140,50,down,up,0.9355268767437307,-2.5698887977210205,-2.5698887977210205,False,False,40
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2173,1782917881342,50,down,up,0.9521777205080877,-0.9072527295284072,-0.9072527295284072,False,False,41
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2226,1782917886748,50,down,up,0.8680731131620907,-0.42006252210624595,-0.42006252210624595,False,False,42
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2277,1782917891950,50,up,up,0.9337707974247754,0.6889314756830522,0.6889314756830522,True,True,43
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2328,1782917897152,50,down,up,0.9439493683392219,-1.142539344098914,-1.142539344098914,False,False,44
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2401,1782917904598,50,down,up,0.9419935608590664,-0.7057168949464732,-0.7057168949464732,False,False,45
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2502,1782917914900,50,down,up,0.9314608490770098,-0.28566747465652575,-0.28566747465652575,False,False,46
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2564,1782917921224,50,down,up,0.921510136528602,-0.0672279641444895,-0.0672279641444895,False,False,47
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2627,1782917927650,50,down,up,0.9379294392302651,-0.4033704966421858,-0.4033704966421858,False,False,48
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2723,1782917937444,50,up,up,0.9345709364888198,0.10084770903473483,0.10084770903473483,True,True,49
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2776,1782917942850,50,down,up,0.8687651870729556,-0.28572653113623225,-0.28572653113623225,False,False,50
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195416,2827,1782917948054,50,up,up,0.907790474001069,0.4370060046299251,0.4370060046299251,True,True,51
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,13,1782917973350,50,up,up,0.9267681805020971,0.6723146701581584,0.6723146701581584,True,True,1
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,92,1782917981408,50,up,up,0.860204883919871,0.9075637878686038,0.9075637878686038,True,True,2
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,143,1782917986610,50,up,up,0.9314608490770098,2.1006514540289345,2.1006514540289345,True,True,3
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,208,1782917993242,50,up,up,0.9235080738092236,0.9912992488803063,0.9912992488803063,True,True,4
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,259,1782917998444,50,up,up,0.9416107434365212,0.6048006047998378,0.6048006047998378,True,True,5
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,310,1782918003646,50,down,up,0.9302207203670627,-0.15119100715943468,-0.15119100715943468,False,False,6
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,387,1782918011500,50,down,up,0.9201174954782949,-1.6967247332910773,-1.6967247332910773,False,False,7
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,438,1782918016702,50,up,up,0.9158370573429213,2.1338674162652005,2.1338674162652005,True,True,8
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,503,1782918023332,50,up,up,0.9184318411467001,0.5712792707113223,0.5712792707113223,True,True,9
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,554,1782918028534,50,up,up,0.9159940088443553,0.7224589815524318,0.7224589815524318,True,True,10
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,622,1782918035472,50,down,up,0.8522834168925609,-1.1088104228174078,-1.1088104228174078,False,False,11
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,673,1782918040674,50,up,up,0.9298629125487643,0.6048727540952648,0.6048727540952648,True,True,12
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,724,1782918045876,50,down,up,0.9417338984533821,-0.1848110517010948,-0.1848110517010948,False,False,13
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,791,1782918052710,50,up,up,0.8570471148828902,0.15121183686295225,0.15121183686295225,True,True,14
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,842,1782918057912,50,down,up,0.9183419307338645,-1.9993262774475884,-1.9993262774475884,False,False,15
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,893,1782918063114,50,down,up,0.9497959198783157,-0.6889812571886367,-0.6889812571886367,False,False,16
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,944,1782918068316,50,down,up,0.9185378720914756,-0.03361115756050914,-0.03361115756050914,False,False,17
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1002,1782918074232,50,up,up,0.9158452782608092,1.2269536505660206,1.2269536505660206,True,True,18
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1053,1782918079434,50,up,up,0.912751225843077,0.7898595478472714,0.7898595478472714,True,True,19
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1104,1782918084636,50,down,up,0.9328682881458775,-0.43690906997961854,-0.43690906997961854,False,False,20
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1172,1782918091572,50,down,up,0.90574896218443,-0.43690906997961854,-0.43690906997961854,False,False,21
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1223,1782918096774,50,up,up,0.8898227531356547,14.267384909341096,14.267384909341096,True,True,22
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_195929,1274,1782918101978,50,down,up,0.9452527603373145,-1.0236402156349467,-1.0236402156349467,False,False,23
